starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 01:21:17 2022	1653175277	1	11	12	11
Sun May 22 01:21:17 2022	1653175277	2	10	12	7
Sun May 22 01:20:29 2022	1653175229	1	11	12	11
Sun May 22 01:21:24 2022	1653175284	0	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	8
Sun May 22 01:21:06 2022	1653175266	1	11	12	11
Sun May 22 01:21:15 2022	1653175275	0	11	12	9
Sun May 22 01:21:08 2022	1653175268	2	10	12	10
Sun May 22 01:21:08 2022	1653175268	0	11	12	7
Sun May 22 01:20:32 2022	1653175232	1	11	12	10
Sun May 22 01:21:04 2022	1653175264	1	11	12	9
Sun May 22 01:21:09 2022	1653175269	1	11	12	11
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:21:08 2022	1653175268	1	11	12	10
Sun May 22 01:21:18 2022	1653175278	1	11	12	11
Sun May 22 01:20:32 2022	1653175232	1	11	12	11
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:21:04 2022	1653175264	0	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	11
Sun May 22 01:21:19 2022	1653175279	1	11	12	11
Sun May 22 01:21:24 2022	1653175284	1	11	12	11
Sun May 22 01:21:14 2022	1653175274	1	11	12	5
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:21:06 2022	1653175266	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	10	12	8
Sun May 22 01:21:18 2022	1653175278	1	11	12	9
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:05 2022	1653175265	0	11	12	10
Sun May 22 01:20:32 2022	1653175232	1	11	12	11
Sun May 22 01:21:13 2022	1653175273	1	11	12	11
Sun May 22 01:20:31 2022	1653175231	1	11	12	11
Sun May 22 01:21:16 2022	1653175276	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	0	11	12	11
Sun May 22 01:21:15 2022	1653175275	1	11	12	11
Sun May 22 01:21:19 2022	1653175279	1	11	12	9
Sun May 22 01:21:18 2022	1653175278	1	11	12	11
Sun May 22 01:21:10 2022	1653175270	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	9
Sun May 22 01:20:28 2022	1653175228	1	11	12	11
Sun May 22 01:20:25 2022	1653175225	1	11	12	10
Sun May 22 01:21:21 2022	1653175281	0	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:19 2022	1653175279	1	11	12	11
Sun May 22 01:21:12 2022	1653175272	1	11	12	11
Sun May 22 01:21:14 2022	1653175274	1	11	12	11
Sun May 22 01:20:29 2022	1653175229	1	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	11
Sun May 22 01:21:19 2022	1653175279	0	11	12	11
Sun May 22 01:20:26 2022	1653175226	1	11	12	11
Sun May 22 01:21:16 2022	1653175276	1	11	12	9
Sun May 22 01:20:27 2022	1653175227	1	11	12	8
Sun May 22 01:20:28 2022	1653175228	1	11	12	11
Sun May 22 01:20:29 2022	1653175229	1	11	12	10
Sun May 22 01:21:17 2022	1653175277	1	11	12	9
Sun May 22 01:20:29 2022	1653175229	1	11	12	9
Sun May 22 01:20:31 2022	1653175231	1	11	12	11
Sun May 22 01:20:31 2022	1653175231	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	4
Sun May 22 01:21:23 2022	1653175283	0	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:08 2022	1653175268	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	9
Sun May 22 01:21:18 2022	1653175278	1	11	12	9
Sun May 22 01:21:19 2022	1653175279	1	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:06 2022	1653175266	1	11	12	11
Sun May 22 01:21:07 2022	1653175267	2	10	12	10
Sun May 22 01:21:22 2022	1653175282	1	11	12	11
Sun May 22 01:20:26 2022	1653175226	0	11	12	11
Sun May 22 01:21:10 2022	1653175270	1	10	12	9
Sun May 22 01:21:13 2022	1653175273	1	11	12	10
Sun May 22 01:21:14 2022	1653175274	1	11	12	11
Sun May 22 01:21:18 2022	1653175278	1	11	12	10
Sun May 22 01:20:27 2022	1653175227	1	10	12	10
Sun May 22 01:21:10 2022	1653175270	1	11	12	9
Sun May 22 01:21:07 2022	1653175267	1	11	12	9
Sun May 22 01:21:09 2022	1653175269	1	11	12	11
Sun May 22 01:21:11 2022	1653175271	0	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	8
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:20:31 2022	1653175231	1	11	12	7
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:21:03 2022	1653175263	1	11	12	9
Sun May 22 01:20:32 2022	1653175232	1	11	12	7
Sun May 22 01:21:04 2022	1653175264	1	11	12	11
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	0	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	11	12	11
Sun May 22 01:21:22 2022	1653175282	1	11	12	11
Sun May 22 01:21:18 2022	1653175278	1	11	12	9
Sun May 22 01:21:09 2022	1653175269	2	9	12	6
Sun May 22 01:20:25 2022	1653175225	1	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	11
Sun May 22 01:21:05 2022	1653175265	0	11	12	11
Sun May 22 01:20:30 2022	1653175230	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	11	12	11
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	11
Sun May 22 01:20:29 2022	1653175229	1	11	12	8
Sun May 22 01:21:07 2022	1653175267	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	9
Sun May 22 01:21:24 2022	1653175284	1	11	12	11
Sun May 22 01:21:13 2022	1653175273	1	11	12	11
Sun May 22 01:21:16 2022	1653175276	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	9
Sun May 22 01:21:07 2022	1653175267	1	11	12	8
Sun May 22 01:21:14 2022	1653175274	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	11
Sun May 22 01:20:25 2022	1653175225	1	11	12	9
Sun May 22 01:21:06 2022	1653175266	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:20:29 2022	1653175229	1	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	10
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:21:14 2022	1653175274	1	11	12	11
Sun May 22 01:21:10 2022	1653175270	0	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	7
Sun May 22 01:20:26 2022	1653175226	2	10	12	8
Sun May 22 01:21:13 2022	1653175273	1	11	12	11
Sun May 22 01:20:30 2022	1653175230	1	11	12	8
Sun May 22 01:21:10 2022	1653175270	1	11	12	9
Sun May 22 01:20:31 2022	1653175231	2	9	12	9
Sun May 22 01:21:04 2022	1653175264	1	11	12	11
Sun May 22 01:21:20 2022	1653175280	1	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:04 2022	1653175264	1	11	12	8
Sun May 22 01:21:08 2022	1653175268	1	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:14 2022	1653175274	1	11	12	11
Sun May 22 01:21:11 2022	1653175271	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	11
Sun May 22 01:21:17 2022	1653175277	1	11	12	11
Sun May 22 01:20:25 2022	1653175225	0	11	12	9
Sun May 22 01:21:05 2022	1653175265	2	10	12	10
Sun May 22 01:21:05 2022	1653175265	1	11	12	10
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:20:29 2022	1653175229	1	11	12	11
Sun May 22 01:21:19 2022	1653175279	0	11	12	10
Sun May 22 01:21:12 2022	1653175272	1	11	12	10
Sun May 22 01:20:29 2022	1653175229	1	11	12	9
Sun May 22 01:21:17 2022	1653175277	1	11	12	9
Sun May 22 01:20:25 2022	1653175225	0	11	12	11
Sun May 22 01:21:07 2022	1653175267	2	10	12	10
Sun May 22 01:21:06 2022	1653175266	0	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	8
Sun May 22 01:21:22 2022	1653175282	1	11	12	10
Sun May 22 01:21:24 2022	1653175284	1	11	12	10
Sun May 22 01:20:26 2022	1653175226	1	11	12	8
Sun May 22 01:20:29 2022	1653175229	1	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	9
Sun May 22 01:20:28 2022	1653175228	0	11	12	11
Sun May 22 01:21:06 2022	1653175266	1	11	12	11
Sun May 22 01:21:21 2022	1653175281	1	11	12	11
Sun May 22 01:21:23 2022	1653175283	1	11	12	11
Sun May 22 01:21:07 2022	1653175267	1	11	12	9
Sun May 22 01:21:11 2022	1653175271	1	11	12	11
Sun May 22 01:20:28 2022	1653175228	1	11	12	11
Sun May 22 01:20:26 2022	1653175226	1	11	12	11
Sun May 22 01:21:09 2022	1653175269	1	11	12	10
Sun May 22 01:21:16 2022	1653175276	1	11	12	11
Sun May 22 01:21:24 2022	1653175284	1	11	12	11
Sun May 22 01:20:27 2022	1653175227	1	11	12	11
Sun May 22 01:21:15 2022	1653175275	0	12	12	12
