starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 01:07:32 2022	1653174452	1	21	22	21
Sun May 22 01:07:24 2022	1653174444	1	20	22	17
Sun May 22 01:07:18 2022	1653174438	0	21	22	21
Sun May 22 01:07:26 2022	1653174446	1	21	22	18
Sun May 22 01:07:30 2022	1653174450	0	21	22	11
Sun May 22 01:07:26 2022	1653174446	1	20	22	20
Sun May 22 01:07:18 2022	1653174438	1	20	22	20
Sun May 22 01:07:28 2022	1653174448	1	21	22	21
Sun May 22 01:07:38 2022	1653174458	1	21	22	8
Sun May 22 01:07:20 2022	1653174440	0	21	22	21
Sun May 22 01:07:33 2022	1653174453	1	21	22	21
Sun May 22 01:07:28 2022	1653174448	1	21	22	21
Sun May 22 01:07:19 2022	1653174439	1	21	22	21
Sun May 22 01:07:26 2022	1653174446	2	20	22	17
Sun May 22 01:07:28 2022	1653174448	1	21	22	20
Sun May 22 01:07:24 2022	1653174444	1	21	22	20
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:30 2022	1653174450	0	21	22	21
Sun May 22 01:07:33 2022	1653174453	1	21	22	13
Sun May 22 01:07:31 2022	1653174451	1	21	22	19
Sun May 22 01:07:27 2022	1653174447	1	21	22	21
Sun May 22 01:07:41 2022	1653174461	1	21	22	21
Sun May 22 01:07:23 2022	1653174443	2	20	22	20
Sun May 22 01:07:35 2022	1653174455	1	21	22	20
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	0	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	20	22	18
Sun May 22 01:07:40 2022	1653174460	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	20	22	9
Sun May 22 01:07:29 2022	1653174449	1	21	22	12
Sun May 22 01:07:22 2022	1653174442	0	21	22	17
Sun May 22 01:07:21 2022	1653174441	1	21	22	19
Sun May 22 01:07:29 2022	1653174449	1	20	22	20
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:32 2022	1653174452	1	21	22	20
Sun May 22 01:07:26 2022	1653174446	1	21	22	21
Sun May 22 01:07:24 2022	1653174444	3	18	22	18
Sun May 22 01:07:22 2022	1653174442	1	21	22	15
Sun May 22 01:07:23 2022	1653174443	1	21	22	21
Sun May 22 01:07:22 2022	1653174442	1	21	22	20
Sun May 22 01:07:41 2022	1653174461	2	20	22	20
Sun May 22 01:07:32 2022	1653174452	1	21	22	17
Sun May 22 01:07:25 2022	1653174445	1	21	22	21
Sun May 22 01:07:41 2022	1653174461	1	21	22	21
Sun May 22 01:07:26 2022	1653174446	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	18
Sun May 22 01:07:42 2022	1653174462	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	20
Sun May 22 01:07:25 2022	1653174445	2	20	22	20
Sun May 22 01:07:28 2022	1653174448	1	21	22	21
Sun May 22 01:07:19 2022	1653174439	1	21	22	19
Sun May 22 01:07:19 2022	1653174439	1	21	22	21
Sun May 22 01:07:39 2022	1653174459	2	20	22	12
Sun May 22 01:07:21 2022	1653174441	0	21	22	19
Sun May 22 01:07:23 2022	1653174443	1	21	22	12
Sun May 22 01:07:29 2022	1653174449	1	21	22	18
Sun May 22 01:07:34 2022	1653174454	1	21	22	17
Sun May 22 01:07:20 2022	1653174440	0	21	22	18
Sun May 22 01:07:25 2022	1653174445	0	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	15
Sun May 22 01:07:36 2022	1653174456	2	20	22	18
Sun May 22 01:07:32 2022	1653174452	1	21	22	11
Sun May 22 01:07:19 2022	1653174439	1	21	22	21
Sun May 22 01:07:19 2022	1653174439	0	21	22	21
Sun May 22 01:07:27 2022	1653174447	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:22 2022	1653174442	1	21	22	18
Sun May 22 01:07:38 2022	1653174458	1	21	22	14
Sun May 22 01:07:41 2022	1653174461	1	21	22	16
Sun May 22 01:07:35 2022	1653174455	1	21	22	19
Sun May 22 01:07:26 2022	1653174446	1	21	22	20
Sun May 22 01:07:30 2022	1653174450	2	20	22	20
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:25 2022	1653174445	0	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:41 2022	1653174461	1	21	22	17
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	2	20	22	20
Sun May 22 01:07:34 2022	1653174454	1	21	22	13
Sun May 22 01:07:19 2022	1653174439	1	21	22	14
Sun May 22 01:07:19 2022	1653174439	1	21	22	21
Sun May 22 01:07:23 2022	1653174443	0	22	22	21
Sun May 22 01:07:21 2022	1653174441	2	20	22	20
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	21	22	15
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	0	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:31 2022	1653174451	1	21	22	20
Sun May 22 01:07:41 2022	1653174461	1	21	22	10
Sun May 22 01:07:28 2022	1653174448	1	21	22	21
Sun May 22 01:07:33 2022	1653174453	0	22	22	21
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:31 2022	1653174451	0	22	22	22
Sun May 22 01:07:28 2022	1653174448	1	21	22	21
Sun May 22 01:07:26 2022	1653174446	1	21	22	12
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:25 2022	1653174445	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	0	22	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	21
Sun May 22 01:07:23 2022	1653174443	1	21	22	21
Sun May 22 01:07:19 2022	1653174439	1	21	22	19
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:20 2022	1653174440	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	20
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:42 2022	1653174462	1	21	22	21
Sun May 22 01:07:42 2022	1653174462	1	21	22	15
Sun May 22 01:07:25 2022	1653174445	1	21	22	19
Sun May 22 01:07:39 2022	1653174459	1	21	22	13
Sun May 22 01:07:27 2022	1653174447	1	21	22	18
Sun May 22 01:07:20 2022	1653174440	2	20	22	20
Sun May 22 01:07:23 2022	1653174443	1	21	22	21
Sun May 22 01:07:38 2022	1653174458	1	21	22	9
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	21	22	21
Sun May 22 01:07:40 2022	1653174460	1	21	22	19
Sun May 22 01:07:40 2022	1653174460	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	21	22	19
Sun May 22 01:07:30 2022	1653174450	0	22	22	13
Sun May 22 01:07:40 2022	1653174460	1	21	22	21
Sun May 22 01:07:32 2022	1653174452	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	8
Sun May 22 01:07:30 2022	1653174450	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	22	22	21
Sun May 22 01:07:26 2022	1653174446	1	21	22	21
Sun May 22 01:07:30 2022	1653174450	0	22	22	12
Sun May 22 01:07:42 2022	1653174462	1	22	22	21
Sun May 22 01:07:38 2022	1653174458	1	21	22	21
Sun May 22 01:07:24 2022	1653174444	1	21	22	17
Sun May 22 01:07:27 2022	1653174447	0	22	22	22
Sun May 22 01:07:40 2022	1653174460	1	21	22	21
Sun May 22 01:07:32 2022	1653174452	1	21	22	14
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	21	22	18
Sun May 22 01:07:35 2022	1653174455	1	21	22	16
Sun May 22 01:07:26 2022	1653174446	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	22	22	22
Sun May 22 01:07:33 2022	1653174453	1	21	22	11
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:23 2022	1653174443	0	22	22	22
Sun May 22 01:07:42 2022	1653174462	1	21	22	16
Sun May 22 01:07:27 2022	1653174447	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:32 2022	1653174452	1	21	22	19
Sun May 22 01:07:20 2022	1653174440	1	21	22	21
Sun May 22 01:07:20 2022	1653174440	1	22	22	22
Sun May 22 01:07:22 2022	1653174442	1	21	22	21
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:18 2022	1653174438	1	21	22	17
Sun May 22 01:07:32 2022	1653174452	0	22	22	22
Sun May 22 01:07:29 2022	1653174449	1	22	22	10
Sun May 22 01:07:25 2022	1653174445	1	21	22	21
Sun May 22 01:07:42 2022	1653174462	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	22	22	12
Sun May 22 01:07:23 2022	1653174443	1	22	22	21
Sun May 22 01:07:31 2022	1653174451	1	22	22	12
Sun May 22 01:07:30 2022	1653174450	1	21	22	16
Sun May 22 01:07:31 2022	1653174451	1	21	22	15
Sun May 22 01:07:21 2022	1653174441	1	21	22	21
Sun May 22 01:07:20 2022	1653174440	1	21	22	19
Sun May 22 01:07:19 2022	1653174439	1	21	22	12
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:19 2022	1653174439	1	21	22	18
Sun May 22 01:07:39 2022	1653174459	0	22	22	22
Sun May 22 01:07:22 2022	1653174442	0	22	22	20
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	21	22	16
Sun May 22 01:07:36 2022	1653174456	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	22	22	22
Sun May 22 01:07:22 2022	1653174442	1	22	22	22
Sun May 22 01:07:35 2022	1653174455	1	22	22	15
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:35 2022	1653174455	1	22	22	10
Sun May 22 01:07:35 2022	1653174455	1	22	22	21
Sun May 22 01:07:33 2022	1653174453	0	22	22	11
Sun May 22 01:07:32 2022	1653174452	1	22	22	19
Sun May 22 01:07:34 2022	1653174454	1	22	22	20
Sun May 22 01:07:24 2022	1653174444	1	21	22	19
Sun May 22 01:07:25 2022	1653174445	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	17
Sun May 22 01:07:20 2022	1653174440	1	21	22	16
Sun May 22 01:07:34 2022	1653174454	1	22	22	16
Sun May 22 01:07:23 2022	1653174443	1	22	22	21
Sun May 22 01:07:28 2022	1653174448	0	22	22	22
Sun May 22 01:07:24 2022	1653174444	1	21	22	21
Sun May 22 01:07:24 2022	1653174444	0	22	22	22
Sun May 22 01:07:27 2022	1653174447	1	22	22	21
Sun May 22 01:07:22 2022	1653174442	1	21	22	20
Sun May 22 01:07:34 2022	1653174454	1	22	22	22
Sun May 22 01:07:29 2022	1653174449	1	22	22	21
Sun May 22 01:07:20 2022	1653174440	1	21	22	21
Sun May 22 01:07:34 2022	1653174454	1	21	22	21
Sun May 22 01:07:21 2022	1653174441	1	22	22	22
Sun May 22 01:07:19 2022	1653174439	1	21	22	21
Sun May 22 01:07:39 2022	1653174459	1	21	22	16
Sun May 22 01:07:29 2022	1653174449	1	22	22	22
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:18 2022	1653174438	1	21	22	21
Sun May 22 01:07:20 2022	1653174440	1	22	22	10
Sun May 22 01:07:35 2022	1653174455	1	22	22	18
Sun May 22 01:07:27 2022	1653174447	1	22	22	20
Sun May 22 01:07:30 2022	1653174450	1	22	22	21
Sun May 22 01:07:19 2022	1653174439	1	22	22	16
Sun May 22 01:07:24 2022	1653174444	2	21	22	20
Sun May 22 01:07:35 2022	1653174455	1	22	22	22
Sun May 22 01:07:28 2022	1653174448	1	22	22	21
Sun May 22 01:07:42 2022	1653174462	2	20	22	20
Sun May 22 01:07:25 2022	1653174445	0	22	22	22
Sun May 22 01:07:25 2022	1653174445	1	22	22	22
Sun May 22 01:07:22 2022	1653174442	0	22	22	21
Sun May 22 01:07:36 2022	1653174456	1	22	22	20
Sun May 22 01:07:40 2022	1653174460	1	22	22	22
Sun May 22 01:07:21 2022	1653174441	1	22	22	21
Sun May 22 01:07:27 2022	1653174447	0	22	22	22
Sun May 22 01:07:31 2022	1653174451	1	21	22	21
Sun May 22 01:07:42 2022	1653174462	1	21	22	21
Sun May 22 01:07:37 2022	1653174457	1	21	22	21
Sun May 22 01:07:40 2022	1653174460	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	22	22	22
Sun May 22 01:07:38 2022	1653174458	1	22	22	12
Sun May 22 01:07:26 2022	1653174446	1	22	22	19
Sun May 22 01:07:29 2022	1653174449	2	21	22	19
Sun May 22 01:07:32 2022	1653174452	0	22	22	19
Sun May 22 01:07:23 2022	1653174443	0	22	22	15
Sun May 22 01:07:31 2022	1653174451	1	22	22	22
Sun May 22 01:07:34 2022	1653174454	1	22	22	9
Sun May 22 01:07:25 2022	1653174445	1	22	22	21
Sun May 22 01:07:41 2022	1653174461	1	21	22	11
Sun May 22 01:07:35 2022	1653174455	1	22	22	22
Sun May 22 01:07:21 2022	1653174441	1	22	22	16
Sun May 22 01:07:39 2022	1653174459	1	21	22	14
Sun May 22 01:07:29 2022	1653174449	1	22	22	18
Sun May 22 01:07:35 2022	1653174455	1	22	22	22
Sun May 22 01:07:18 2022	1653174438	1	21	22	16
Sun May 22 01:07:24 2022	1653174444	1	21	22	10
Sun May 22 01:07:40 2022	1653174460	1	21	22	12
Sun May 22 01:07:24 2022	1653174444	1	22	22	21
Sun May 22 01:07:33 2022	1653174453	1	22	22	15
Sun May 22 01:07:35 2022	1653174455	1	21	22	21
Sun May 22 01:07:29 2022	1653174449	1	22	22	22
Sun May 22 01:07:35 2022	1653174455	0	22	22	22
Sun May 22 01:07:18 2022	1653174438	1	21	22	9
Sun May 22 01:07:19 2022	1653174439	1	22	22	21
Sun May 22 01:07:34 2022	1653174454	1	22	22	22
Sun May 22 01:07:33 2022	1653174453	0	22	22	22
Sun May 22 01:07:19 2022	1653174439	1	22	22	22
Sun May 22 01:07:21 2022	1653174441	0	22	22	20
Sun May 22 01:07:22 2022	1653174442	1	22	22	21
Sun May 22 01:07:23 2022	1653174443	0	22	22	12
Sun May 22 01:07:21 2022	1653174441	1	22	22	21
Sun May 22 01:07:19 2022	1653174439	2	21	22	21
Sun May 22 01:07:25 2022	1653174445	1	22	22	22
Sun May 22 01:07:22 2022	1653174442	1	22	23	22
Sun May 22 01:07:28 2022	1653174448	1	21	23	18
Sun May 22 01:07:35 2022	1653174455	1	22	23	22
Sun May 22 01:07:26 2022	1653174446	2	21	23	21
Sun May 22 01:07:20 2022	1653174440	1	22	23	22
Sun May 22 01:07:29 2022	1653174449	0	22	23	11
Sun May 22 01:07:28 2022	1653174448	0	22	23	22
Sun May 22 01:07:23 2022	1653174443	1	22	23	17
Sun May 22 01:07:29 2022	1653174449	1	22	23	22
Sun May 22 01:07:30 2022	1653174450	0	22	23	22
Sun May 22 01:07:25 2022	1653174445	2	20	23	20
Sun May 22 01:07:25 2022	1653174445	1	22	23	22
Sun May 22 01:07:36 2022	1653174456	1	22	23	22
Sun May 22 01:07:26 2022	1653174446	1	22	23	22
Sun May 22 01:07:18 2022	1653174438	1	21	23	16
Sun May 22 01:07:25 2022	1653174445	1	22	23	22
Sun May 22 01:07:21 2022	1653174441	1	21	23	21
Sun May 22 01:07:21 2022	1653174441	1	22	23	22
Sun May 22 01:07:36 2022	1653174456	1	21	23	21
Sun May 22 01:07:23 2022	1653174443	1	22	23	21
Sun May 22 01:07:20 2022	1653174440	1	22	23	22
Sun May 22 01:07:35 2022	1653174455	1	22	23	22
Sun May 22 01:07:32 2022	1653174452	2	21	23	18
Sun May 22 01:07:34 2022	1653174454	1	22	23	21
Sun May 22 01:07:18 2022	1653174438	1	22	23	22
Sun May 22 01:07:37 2022	1653174457	1	22	23	16
Sun May 22 01:07:32 2022	1653174452	1	22	23	15
Sun May 22 01:07:19 2022	1653174439	0	22	23	22
Sun May 22 01:07:35 2022	1653174455	1	22	23	22
Sun May 22 01:07:42 2022	1653174462	2	21	23	21
Sun May 22 01:07:27 2022	1653174447	1	22	23	22
Sun May 22 01:07:42 2022	1653174462	1	21	23	18
Sun May 22 01:07:21 2022	1653174441	1	22	23	10
Sun May 22 01:07:33 2022	1653174453	1	22	23	14
Sun May 22 01:07:23 2022	1653174443	1	22	23	22
Sun May 22 01:07:30 2022	1653174450	0	22	23	22
Sun May 22 01:07:18 2022	1653174438	1	22	23	20
Sun May 22 01:07:26 2022	1653174446	1	22	23	22
Sun May 22 01:07:30 2022	1653174450	0	22	23	22
Sun May 22 01:07:18 2022	1653174438	1	22	23	18
Sun May 22 01:07:19 2022	1653174439	1	22	23	22
Sun May 22 01:07:40 2022	1653174460	1	22	23	22
Sun May 22 01:07:27 2022	1653174447	1	22	23	22
Sun May 22 01:07:31 2022	1653174451	1	22	23	16
Sun May 22 01:07:28 2022	1653174448	1	22	23	22
Sun May 22 01:07:38 2022	1653174458	1	22	23	15
Sun May 22 01:07:33 2022	1653174453	0	22	23	22
Sun May 22 01:07:32 2022	1653174452	1	22	23	22
Sun May 22 01:07:29 2022	1653174449	1	22	23	22
Sun May 22 01:07:38 2022	1653174458	1	22	23	15
Sun May 22 01:07:24 2022	1653174444	1	22	23	22
Sun May 22 01:07:32 2022	1653174452	1	22	23	22
Sun May 22 01:07:37 2022	1653174457	1	22	23	22
Sun May 22 01:07:26 2022	1653174446	1	22	23	22
Sun May 22 01:07:24 2022	1653174444	1	22	23	21
Sun May 22 01:07:21 2022	1653174441	1	22	23	19
Sun May 22 01:07:21 2022	1653174441	1	22	23	22
Sun May 22 01:07:22 2022	1653174442	1	22	23	19
Sun May 22 01:07:39 2022	1653174459	1	22	23	22
Sun May 22 01:07:35 2022	1653174455	1	22	23	19
Sun May 22 01:07:32 2022	1653174452	1	21	23	15
Sun May 22 01:07:21 2022	1653174441	1	22	23	13
Sun May 22 01:07:24 2022	1653174444	1	21	23	18
Sun May 22 01:07:23 2022	1653174443	3	20	23	14
Sun May 22 01:07:26 2022	1653174446	1	22	23	8
Sun May 22 01:07:24 2022	1653174444	1	22	23	22
Sun May 22 01:07:18 2022	1653174438	1	22	23	22
Sun May 22 01:07:18 2022	1653174438	1	22	23	20
Sun May 22 01:07:23 2022	1653174443	0	22	23	22
Sun May 22 01:07:36 2022	1653174456	1	22	23	22
Sun May 22 01:07:39 2022	1653174459	1	22	23	12
Sun May 22 01:07:19 2022	1653174439	1	22	23	18
Sun May 22 01:07:38 2022	1653174458	1	22	23	18
Sun May 22 01:07:27 2022	1653174447	0	22	23	21
Sun May 22 01:07:35 2022	1653174455	0	22	23	8
Sun May 22 01:07:18 2022	1653174438	0	22	23	22
Sun May 22 01:07:19 2022	1653174439	1	22	23	22
Sun May 22 01:07:32 2022	1653174452	1	22	23	22
Sun May 22 01:07:22 2022	1653174442	1	22	23	19
Sun May 22 01:07:19 2022	1653174439	1	22	23	17
Sun May 22 01:07:24 2022	1653174444	1	22	23	22
Sun May 22 01:07:29 2022	1653174449	1	22	23	10
Sun May 22 01:07:27 2022	1653174447	1	22	23	21
Sun May 22 01:07:26 2022	1653174446	1	22	23	22
Sun May 22 01:07:22 2022	1653174442	1	22	23	22
Sun May 22 01:07:20 2022	1653174440	0	22	23	22
Sun May 22 01:07:38 2022	1653174458	2	21	23	21
Sun May 22 01:07:35 2022	1653174455	0	23	23	22
Sun May 22 01:07:30 2022	1653174450	1	22	23	22
Sun May 22 01:07:35 2022	1653174455	1	22	23	22
Sun May 22 01:07:38 2022	1653174458	1	22	23	22
Sun May 22 01:07:37 2022	1653174457	1	22	23	22
Sun May 22 01:07:23 2022	1653174443	1	22	23	14
Sun May 22 01:07:24 2022	1653174444	1	22	23	13
Sun May 22 01:07:35 2022	1653174455	1	22	23	19
Sun May 22 01:07:41 2022	1653174461	1	22	23	22
Sun May 22 01:07:24 2022	1653174444	1	22	23	22
Sun May 22 01:07:38 2022	1653174458	1	22	23	18
Sun May 22 01:07:29 2022	1653174449	0	22	23	22
Sun May 22 01:07:29 2022	1653174449	0	22	23	19
Sun May 22 01:07:35 2022	1653174455	1	22	23	22
Sun May 22 01:07:25 2022	1653174445	1	22	23	22
Sun May 22 01:07:20 2022	1653174440	2	21	23	21
Sun May 22 01:07:21 2022	1653174441	1	22	23	15
Sun May 22 01:07:35 2022	1653174455	1	22	23	20
Sun May 22 01:07:26 2022	1653174446	1	22	23	18
Sun May 22 01:07:23 2022	1653174443	1	22	23	20
Sun May 22 01:07:23 2022	1653174443	0	22	23	22
Sun May 22 01:07:35 2022	1653174455	0	22	23	22
Sun May 22 01:07:23 2022	1653174443	1	22	23	22
Sun May 22 01:07:19 2022	1653174439	2	21	23	21
