starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 01:05:31 2022	1653174331	1	18	19	18
Sun May 22 01:05:10 2022	1653174310	2	17	19	17
Sun May 22 01:05:33 2022	1653174333	1	18	19	17
Sun May 22 01:05:34 2022	1653174334	1	18	19	18
Sun May 22 01:05:22 2022	1653174322	1	18	19	14
Sun May 22 01:05:32 2022	1653174332	2	17	19	17
Sun May 22 01:05:33 2022	1653174333	1	18	19	17
Sun May 22 01:05:33 2022	1653174333	1	18	19	18
Sun May 22 01:05:14 2022	1653174314	1	18	19	18
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:22 2022	1653174322	1	18	19	18
Sun May 22 01:05:32 2022	1653174332	1	18	19	18
Sun May 22 01:05:30 2022	1653174330	1	18	19	18
Sun May 22 01:05:16 2022	1653174316	1	18	19	18
Sun May 22 01:05:19 2022	1653174319	1	18	19	18
Sun May 22 01:05:15 2022	1653174315	1	18	19	18
Sun May 22 01:05:31 2022	1653174331	1	18	19	18
Sun May 22 01:05:16 2022	1653174316	1	18	19	18
Sun May 22 01:05:33 2022	1653174333	0	19	19	19
Sun May 22 01:05:33 2022	1653174333	1	18	19	13
Sun May 22 01:05:11 2022	1653174311	1	18	19	12
Sun May 22 01:05:12 2022	1653174312	1	18	19	6
Sun May 22 01:05:25 2022	1653174325	1	18	19	18
Sun May 22 01:05:14 2022	1653174314	1	18	19	15
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:25 2022	1653174325	1	18	19	18
Sun May 22 01:05:22 2022	1653174322	1	18	19	18
Sun May 22 01:05:19 2022	1653174319	1	18	19	18
Sun May 22 01:05:10 2022	1653174310	1	18	19	15
Sun May 22 01:05:14 2022	1653174314	1	18	19	13
Sun May 22 01:05:33 2022	1653174333	1	18	19	15
Sun May 22 01:05:21 2022	1653174321	1	18	19	18
Sun May 22 01:05:21 2022	1653174321	0	19	19	15
Sun May 22 01:05:10 2022	1653174310	0	19	19	19
Sun May 22 01:05:17 2022	1653174317	1	18	19	18
Sun May 22 01:05:16 2022	1653174316	1	19	19	18
Sun May 22 01:05:26 2022	1653174326	1	18	19	13
Sun May 22 01:05:14 2022	1653174314	1	18	19	16
Sun May 22 01:05:27 2022	1653174327	1	18	19	15
Sun May 22 01:05:18 2022	1653174318	1	18	19	18
Sun May 22 01:05:34 2022	1653174334	1	18	19	18
Sun May 22 01:05:31 2022	1653174331	1	18	19	10
Sun May 22 01:05:15 2022	1653174315	0	19	19	13
Sun May 22 01:05:13 2022	1653174313	1	18	19	12
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	1	18	19	16
Sun May 22 01:05:15 2022	1653174315	0	19	19	19
Sun May 22 01:05:21 2022	1653174321	1	18	19	17
Sun May 22 01:05:16 2022	1653174316	1	18	19	12
Sun May 22 01:05:25 2022	1653174325	0	19	19	19
Sun May 22 01:05:11 2022	1653174311	1	18	19	12
Sun May 22 01:05:30 2022	1653174330	1	19	19	18
Sun May 22 01:05:35 2022	1653174335	1	18	19	18
Sun May 22 01:05:19 2022	1653174319	1	18	19	18
Sun May 22 01:05:27 2022	1653174327	0	19	19	14
Sun May 22 01:05:11 2022	1653174311	1	19	19	15
Sun May 22 01:05:13 2022	1653174313	1	18	19	18
Sun May 22 01:05:28 2022	1653174328	1	18	19	18
Sun May 22 01:05:33 2022	1653174333	0	19	19	19
Sun May 22 01:05:19 2022	1653174319	1	18	19	14
Sun May 22 01:05:27 2022	1653174327	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	1	19	19	18
Sun May 22 01:05:30 2022	1653174330	1	19	19	16
Sun May 22 01:05:33 2022	1653174333	1	18	19	15
Sun May 22 01:05:29 2022	1653174329	1	18	19	18
Sun May 22 01:05:12 2022	1653174312	0	19	19	8
Sun May 22 01:05:15 2022	1653174315	1	18	19	14
Sun May 22 01:05:12 2022	1653174312	1	19	19	18
Sun May 22 01:05:33 2022	1653174333	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	1	19	19	19
Sun May 22 01:05:16 2022	1653174316	1	18	19	18
Sun May 22 01:05:17 2022	1653174317	1	18	19	18
Sun May 22 01:05:34 2022	1653174334	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	1	18	19	12
Sun May 22 01:05:13 2022	1653174313	1	18	19	14
Sun May 22 01:05:16 2022	1653174316	1	19	19	18
Sun May 22 01:05:16 2022	1653174316	1	18	19	18
Sun May 22 01:05:34 2022	1653174334	1	19	19	19
Sun May 22 01:05:30 2022	1653174330	1	18	19	13
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:15 2022	1653174315	1	18	19	18
Sun May 22 01:05:22 2022	1653174322	1	18	19	18
Sun May 22 01:05:30 2022	1653174330	1	18	19	18
Sun May 22 01:05:11 2022	1653174311	1	18	19	18
Sun May 22 01:05:28 2022	1653174328	1	19	19	11
Sun May 22 01:05:34 2022	1653174334	2	18	19	12
Sun May 22 01:05:14 2022	1653174314	1	19	19	18
Sun May 22 01:05:34 2022	1653174334	1	18	19	18
Sun May 22 01:05:19 2022	1653174319	0	19	19	19
Sun May 22 01:05:31 2022	1653174331	1	18	19	12
Sun May 22 01:05:33 2022	1653174333	2	17	19	17
Sun May 22 01:05:19 2022	1653174319	1	18	19	15
Sun May 22 01:05:21 2022	1653174321	1	18	19	17
Sun May 22 01:05:34 2022	1653174334	1	19	19	17
Sun May 22 01:05:32 2022	1653174332	2	17	19	17
Sun May 22 01:05:24 2022	1653174324	1	19	19	18
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:30 2022	1653174330	1	18	19	18
Sun May 22 01:05:12 2022	1653174312	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	2	17	19	17
Sun May 22 01:05:10 2022	1653174310	1	18	19	18
Sun May 22 01:05:18 2022	1653174318	0	19	19	19
Sun May 22 01:05:20 2022	1653174320	1	18	19	18
Sun May 22 01:05:28 2022	1653174328	1	18	19	18
Sun May 22 01:05:35 2022	1653174335	0	19	19	19
Sun May 22 01:05:15 2022	1653174315	0	19	19	19
Sun May 22 01:05:13 2022	1653174313	1	19	19	19
Sun May 22 01:05:25 2022	1653174325	0	19	19	18
Sun May 22 01:05:14 2022	1653174314	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	1	19	19	19
Sun May 22 01:05:25 2022	1653174325	1	18	19	18
Sun May 22 01:05:30 2022	1653174330	0	19	19	19
Sun May 22 01:05:22 2022	1653174322	1	19	19	16
Sun May 22 01:05:17 2022	1653174317	0	19	19	19
Sun May 22 01:05:17 2022	1653174317	1	18	19	18
Sun May 22 01:05:15 2022	1653174315	1	19	19	19
Sun May 22 01:05:10 2022	1653174310	0	19	19	19
Sun May 22 01:05:31 2022	1653174331	1	18	19	13
Sun May 22 01:05:34 2022	1653174334	0	19	19	19
Sun May 22 01:05:22 2022	1653174322	1	19	19	19
Sun May 22 01:05:16 2022	1653174316	1	18	19	11
Sun May 22 01:05:33 2022	1653174333	1	18	19	17
Sun May 22 01:05:12 2022	1653174312	1	18	19	16
Sun May 22 01:05:35 2022	1653174335	1	18	19	18
Sun May 22 01:05:12 2022	1653174312	0	19	19	19
Sun May 22 01:05:34 2022	1653174334	1	19	19	19
Sun May 22 01:05:24 2022	1653174324	1	19	19	17
Sun May 22 01:05:34 2022	1653174334	1	19	19	19
Sun May 22 01:05:25 2022	1653174325	1	18	19	7
Sun May 22 01:05:18 2022	1653174318	1	18	19	15
Sun May 22 01:05:33 2022	1653174333	1	19	19	18
Sun May 22 01:05:14 2022	1653174314	1	19	19	13
Sun May 22 01:05:28 2022	1653174328	1	18	19	10
Sun May 22 01:05:18 2022	1653174318	1	19	19	16
Sun May 22 01:05:27 2022	1653174327	1	19	19	19
Sun May 22 01:05:14 2022	1653174314	1	18	19	18
Sun May 22 01:05:33 2022	1653174333	1	19	19	19
Sun May 22 01:05:18 2022	1653174318	1	19	19	8
Sun May 22 01:05:22 2022	1653174322	1	19	19	19
Sun May 22 01:05:14 2022	1653174314	1	19	19	11
Sun May 22 01:05:16 2022	1653174316	1	18	19	18
Sun May 22 01:05:30 2022	1653174330	1	18	19	16
Sun May 22 01:05:35 2022	1653174335	1	18	19	18
Sun May 22 01:05:29 2022	1653174329	1	18	19	18
Sun May 22 01:05:10 2022	1653174310	1	19	19	18
Sun May 22 01:05:33 2022	1653174333	1	18	19	17
Sun May 22 01:05:33 2022	1653174333	1	18	19	18
Sun May 22 01:05:15 2022	1653174315	1	19	19	19
Sun May 22 01:05:14 2022	1653174314	0	19	19	19
Sun May 22 01:05:14 2022	1653174314	1	19	19	12
Sun May 22 01:05:14 2022	1653174314	0	19	19	19
Sun May 22 01:05:30 2022	1653174330	1	19	19	19
Sun May 22 01:05:32 2022	1653174332	0	19	19	19
Sun May 22 01:05:15 2022	1653174315	1	19	19	19
Sun May 22 01:05:13 2022	1653174313	1	19	19	18
Sun May 22 01:05:30 2022	1653174330	1	18	19	16
Sun May 22 01:05:33 2022	1653174333	1	18	19	18
Sun May 22 01:05:13 2022	1653174313	0	19	19	19
Sun May 22 01:05:31 2022	1653174331	1	19	19	17
Sun May 22 01:05:29 2022	1653174329	1	19	19	19
Sun May 22 01:05:13 2022	1653174313	1	18	19	18
Sun May 22 01:05:14 2022	1653174314	1	19	19	18
Sun May 22 01:05:26 2022	1653174326	1	19	19	19
Sun May 22 01:05:26 2022	1653174326	1	19	19	10
Sun May 22 01:05:28 2022	1653174328	1	19	19	18
Sun May 22 01:05:18 2022	1653174318	1	19	19	19
Sun May 22 01:05:16 2022	1653174316	1	19	19	10
Sun May 22 01:05:26 2022	1653174326	1	19	19	19
Sun May 22 01:05:28 2022	1653174328	1	19	19	17
Sun May 22 01:05:27 2022	1653174327	1	19	19	11
Sun May 22 01:05:31 2022	1653174331	1	19	19	16
Sun May 22 01:05:16 2022	1653174316	1	19	19	19
Sun May 22 01:05:12 2022	1653174312	1	19	19	19
Sun May 22 01:05:33 2022	1653174333	1	18	19	18
Sun May 22 01:05:26 2022	1653174326	0	19	19	19
Sun May 22 01:05:34 2022	1653174334	1	18	19	18
Sun May 22 01:05:31 2022	1653174331	1	18	19	18
Sun May 22 01:05:19 2022	1653174319	0	19	19	14
Sun May 22 01:05:14 2022	1653174314	1	19	19	19
Sun May 22 01:05:29 2022	1653174329	2	17	19	17
Sun May 22 01:05:12 2022	1653174312	0	19	19	19
Sun May 22 01:05:34 2022	1653174334	1	19	19	19
Sun May 22 01:05:33 2022	1653174333	1	19	19	12
Sun May 22 01:05:15 2022	1653174315	1	19	19	19
Sun May 22 01:05:19 2022	1653174319	1	18	19	16
Sun May 22 01:05:17 2022	1653174317	0	19	19	16
Sun May 22 01:05:10 2022	1653174310	1	19	19	19
Sun May 22 01:05:16 2022	1653174316	1	19	19	14
Sun May 22 01:05:22 2022	1653174322	1	19	19	19
Sun May 22 01:05:19 2022	1653174319	1	18	19	18
Sun May 22 01:05:15 2022	1653174315	1	19	19	12
Sun May 22 01:05:18 2022	1653174318	1	19	19	18
Sun May 22 01:05:28 2022	1653174328	0	19	19	19
Sun May 22 01:05:19 2022	1653174319	1	19	19	19
Sun May 22 01:05:11 2022	1653174311	1	18	19	16
Sun May 22 01:05:22 2022	1653174322	1	19	19	19
Sun May 22 01:05:12 2022	1653174312	1	19	19	16
Sun May 22 01:05:28 2022	1653174328	1	19	19	19
Sun May 22 01:05:32 2022	1653174332	1	19	19	19
Sun May 22 01:05:21 2022	1653174321	2	18	20	18
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	18
Sun May 22 01:05:34 2022	1653174334	1	18	20	18
Sun May 22 01:05:16 2022	1653174316	2	18	20	14
Sun May 22 01:05:25 2022	1653174325	1	19	20	16
Sun May 22 01:05:35 2022	1653174335	1	19	20	17
Sun May 22 01:05:35 2022	1653174335	1	19	20	19
Sun May 22 01:05:27 2022	1653174327	1	19	20	15
Sun May 22 01:05:23 2022	1653174323	2	18	20	17
Sun May 22 01:05:11 2022	1653174311	1	18	20	18
Sun May 22 01:05:14 2022	1653174314	1	19	20	18
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:30 2022	1653174330	1	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	19
Sun May 22 01:05:28 2022	1653174328	1	19	20	19
Sun May 22 01:05:16 2022	1653174316	1	19	20	19
Sun May 22 01:05:27 2022	1653174327	1	19	20	14
Sun May 22 01:05:21 2022	1653174321	1	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	14
Sun May 22 01:05:14 2022	1653174314	1	19	20	16
Sun May 22 01:05:13 2022	1653174313	0	19	20	19
Sun May 22 01:05:11 2022	1653174311	1	19	20	15
Sun May 22 01:05:26 2022	1653174326	1	19	20	19
Sun May 22 01:05:21 2022	1653174321	0	19	20	14
Sun May 22 01:05:11 2022	1653174311	1	19	20	18
Sun May 22 01:05:19 2022	1653174319	1	19	20	17
Sun May 22 01:05:17 2022	1653174317	1	19	20	15
Sun May 22 01:05:11 2022	1653174311	0	19	20	19
Sun May 22 01:05:31 2022	1653174331	2	18	20	18
Sun May 22 01:05:10 2022	1653174310	1	19	20	19
Sun May 22 01:05:25 2022	1653174325	1	18	20	17
Sun May 22 01:05:19 2022	1653174319	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	13
Sun May 22 01:05:12 2022	1653174312	1	18	20	18
Sun May 22 01:05:17 2022	1653174317	1	19	20	19
Sun May 22 01:05:11 2022	1653174311	1	19	20	14
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:10 2022	1653174310	1	19	20	19
Sun May 22 01:05:24 2022	1653174324	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:32 2022	1653174332	1	19	20	18
Sun May 22 01:05:28 2022	1653174328	1	19	20	11
Sun May 22 01:05:35 2022	1653174335	1	19	20	19
Sun May 22 01:05:31 2022	1653174331	1	19	20	19
Sun May 22 01:05:21 2022	1653174321	1	19	20	15
Sun May 22 01:05:33 2022	1653174333	2	18	20	13
Sun May 22 01:05:27 2022	1653174327	1	19	20	17
Sun May 22 01:05:21 2022	1653174321	3	16	20	16
Sun May 22 01:05:33 2022	1653174333	1	19	20	19
Sun May 22 01:05:31 2022	1653174331	1	19	20	12
Sun May 22 01:05:13 2022	1653174313	1	18	20	18
Sun May 22 01:05:18 2022	1653174318	1	19	20	19
Sun May 22 01:05:20 2022	1653174320	1	19	20	19
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	1	19	20	18
Sun May 22 01:05:15 2022	1653174315	1	19	20	19
Sun May 22 01:05:23 2022	1653174323	1	19	20	19
Sun May 22 01:05:13 2022	1653174313	1	19	20	19
Sun May 22 01:05:32 2022	1653174332	1	19	20	9
Sun May 22 01:05:19 2022	1653174319	1	19	20	15
Sun May 22 01:05:10 2022	1653174310	1	19	20	19
Sun May 22 01:05:31 2022	1653174331	1	18	20	9
Sun May 22 01:05:32 2022	1653174332	1	19	20	17
Sun May 22 01:05:23 2022	1653174323	0	19	20	14
Sun May 22 01:05:15 2022	1653174315	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:29 2022	1653174329	1	19	20	19
Sun May 22 01:05:29 2022	1653174329	1	19	20	17
Sun May 22 01:05:22 2022	1653174322	0	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	11
Sun May 22 01:05:31 2022	1653174331	1	19	20	19
Sun May 22 01:05:17 2022	1653174317	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	0	19	20	19
Sun May 22 01:05:31 2022	1653174331	1	19	20	14
Sun May 22 01:05:18 2022	1653174318	1	19	20	16
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	19
Sun May 22 01:05:21 2022	1653174321	0	19	20	18
Sun May 22 01:05:27 2022	1653174327	1	19	20	19
Sun May 22 01:05:21 2022	1653174321	1	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	12
Sun May 22 01:05:31 2022	1653174331	1	19	20	19
Sun May 22 01:05:12 2022	1653174312	1	19	20	18
Sun May 22 01:05:31 2022	1653174331	1	19	20	8
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:33 2022	1653174333	1	19	20	16
Sun May 22 01:05:17 2022	1653174317	1	19	20	15
Sun May 22 01:05:22 2022	1653174322	1	19	20	15
Sun May 22 01:05:18 2022	1653174318	2	18	20	18
Sun May 22 01:05:24 2022	1653174324	2	18	20	18
Sun May 22 01:05:10 2022	1653174310	0	19	20	19
Sun May 22 01:05:31 2022	1653174331	0	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	19
Sun May 22 01:05:19 2022	1653174319	1	19	20	18
Sun May 22 01:05:32 2022	1653174332	1	19	20	10
Sun May 22 01:05:13 2022	1653174313	1	18	20	18
Sun May 22 01:05:15 2022	1653174315	1	19	20	11
Sun May 22 01:05:18 2022	1653174318	0	19	20	15
Sun May 22 01:05:10 2022	1653174310	0	19	20	15
Sun May 22 01:05:15 2022	1653174315	0	19	20	19
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	0	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:13 2022	1653174313	1	19	20	19
Sun May 22 01:05:24 2022	1653174324	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	1	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	17
Sun May 22 01:05:15 2022	1653174315	2	18	20	18
Sun May 22 01:05:18 2022	1653174318	2	18	20	18
Sun May 22 01:05:35 2022	1653174335	1	19	20	18
Sun May 22 01:05:29 2022	1653174329	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	1	19	20	13
Sun May 22 01:05:11 2022	1653174311	0	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	19
Sun May 22 01:05:24 2022	1653174324	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	14
Sun May 22 01:05:20 2022	1653174320	1	19	20	19
Sun May 22 01:05:25 2022	1653174325	1	19	20	19
Sun May 22 01:05:26 2022	1653174326	1	19	20	19
Sun May 22 01:05:18 2022	1653174318	1	19	20	19
Sun May 22 01:05:24 2022	1653174324	1	19	20	19
Sun May 22 01:05:10 2022	1653174310	1	19	20	19
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	15
Sun May 22 01:05:33 2022	1653174333	1	19	20	19
Sun May 22 01:05:32 2022	1653174332	1	19	20	14
Sun May 22 01:05:24 2022	1653174324	1	19	20	19
Sun May 22 01:05:33 2022	1653174333	1	19	20	9
Sun May 22 01:05:25 2022	1653174325	1	19	20	18
Sun May 22 01:05:19 2022	1653174319	0	19	20	19
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:10 2022	1653174310	1	19	20	7
Sun May 22 01:05:12 2022	1653174312	1	19	20	19
Sun May 22 01:05:21 2022	1653174321	0	20	20	19
Sun May 22 01:05:34 2022	1653174334	1	19	20	19
Sun May 22 01:05:35 2022	1653174335	1	19	20	14
Sun May 22 01:05:18 2022	1653174318	2	18	20	17
Sun May 22 01:05:15 2022	1653174315	2	18	20	18
Sun May 22 01:05:32 2022	1653174332	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	1	19	20	12
Sun May 22 01:05:22 2022	1653174322	1	19	20	19
Sun May 22 01:05:16 2022	1653174316	1	19	20	17
Sun May 22 01:05:14 2022	1653174314	1	19	20	19
Sun May 22 01:05:15 2022	1653174315	2	18	20	18
Sun May 22 01:05:31 2022	1653174331	2	18	20	18
Sun May 22 01:05:11 2022	1653174311	0	20	20	20
Sun May 22 01:05:35 2022	1653174335	1	19	20	16
Sun May 22 01:05:31 2022	1653174331	1	19	20	16
Sun May 22 01:05:25 2022	1653174325	1	19	20	17
Sun May 22 01:05:17 2022	1653174317	1	19	20	15
Sun May 22 01:05:17 2022	1653174317	1	19	20	11
Sun May 22 01:05:18 2022	1653174318	1	19	20	16
Sun May 22 01:05:30 2022	1653174330	1	19	20	13
Sun May 22 01:05:13 2022	1653174313	1	19	20	19
Sun May 22 01:05:13 2022	1653174313	1	19	20	18
Sun May 22 01:05:14 2022	1653174314	0	20	20	19
Sun May 22 01:05:33 2022	1653174333	0	20	20	7
Sun May 22 01:05:33 2022	1653174333	1	19	20	10
Sun May 22 01:05:21 2022	1653174321	1	19	20	19
Sun May 22 01:05:17 2022	1653174317	1	19	20	19
Sun May 22 01:05:11 2022	1653174311	1	19	20	19
Sun May 22 01:05:33 2022	1653174333	1	19	20	11
Sun May 22 01:05:14 2022	1653174314	1	19	20	16
Sun May 22 01:05:18 2022	1653174318	1	19	20	18
Sun May 22 01:05:11 2022	1653174311	1	19	20	19
Sun May 22 01:05:28 2022	1653174328	0	20	20	18
Sun May 22 01:05:21 2022	1653174321	2	18	20	18
Sun May 22 01:05:12 2022	1653174312	1	19	20	19
