starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:04:19 2022	1653170659	1	42	43	41
Sun May 22 00:04:29 2022	1653170669	1	42	43	41
Sun May 22 00:04:00 2022	1653170640	1	42	43	39
Sun May 22 00:04:29 2022	1653170669	1	42	43	42
Sun May 22 00:03:41 2022	1653170621	1	42	43	42
Sun May 22 00:04:24 2022	1653170664	1	43	43	42
Sun May 22 00:03:30 2022	1653170610	2	42	43	41
Sun May 22 00:03:25 2022	1653170605	1	42	43	41
Sun May 22 00:04:18 2022	1653170658	1	42	43	42
Sun May 22 00:04:24 2022	1653170664	1	42	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:26 2022	1653170666	1	42	43	42
Sun May 22 00:03:57 2022	1653170637	2	42	43	41
Sun May 22 00:04:18 2022	1653170658	1	42	43	41
Sun May 22 00:04:30 2022	1653170670	1	42	43	42
Sun May 22 00:04:21 2022	1653170661	2	42	43	41
Sun May 22 00:03:41 2022	1653170621	1	43	43	41
Sun May 22 00:04:27 2022	1653170667	1	43	43	42
Sun May 22 00:03:26 2022	1653170606	0	43	43	42
Sun May 22 00:04:10 2022	1653170650	2	41	43	40
Sun May 22 00:04:30 2022	1653170670	1	43	43	42
Sun May 22 00:04:30 2022	1653170670	1	43	43	42
Sun May 22 00:03:26 2022	1653170606	1	42	43	41
Sun May 22 00:03:23 2022	1653170603	0	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:02 2022	1653170642	4	39	43	39
Sun May 22 00:04:28 2022	1653170668	1	43	43	42
Sun May 22 00:04:28 2022	1653170668	1	42	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:31 2022	1653170671	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	0	43	43	42
Sun May 22 00:04:28 2022	1653170668	1	43	43	42
Sun May 22 00:03:23 2022	1653170603	1	43	43	43
Sun May 22 00:03:34 2022	1653170614	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	43
Sun May 22 00:04:11 2022	1653170651	6	38	43	38
Sun May 22 00:04:28 2022	1653170668	1	42	43	42
Sun May 22 00:04:18 2022	1653170658	1	43	43	42
Sun May 22 00:04:19 2022	1653170659	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	42	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	1	43	43	42
Sun May 22 00:04:25 2022	1653170665	1	42	43	41
Sun May 22 00:04:09 2022	1653170649	17	26	43	26
Sun May 22 00:04:19 2022	1653170659	1	43	43	42
Sun May 22 00:04:26 2022	1653170666	1	43	43	42
Sun May 22 00:03:45 2022	1653170625	1	42	43	42
Sun May 22 00:04:25 2022	1653170665	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	42	43	42
Sun May 22 00:04:26 2022	1653170666	0	43	43	42
Sun May 22 00:04:26 2022	1653170666	1	43	43	42
Sun May 22 00:03:33 2022	1653170613	3	41	43	40
Sun May 22 00:03:52 2022	1653170632	6	37	43	37
Sun May 22 00:04:19 2022	1653170659	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	42	43	42
Sun May 22 00:04:30 2022	1653170670	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	1	42	43	42
Sun May 22 00:04:30 2022	1653170670	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	1	43	43	42
Sun May 22 00:04:29 2022	1653170669	1	43	43	42
Sun May 22 00:04:24 2022	1653170664	1	43	43	42
Sun May 22 00:04:27 2022	1653170667	1	42	44	42
Sun May 22 00:04:28 2022	1653170668	1	42	44	41
Sun May 22 00:03:46 2022	1653170626	3	41	44	40
Sun May 22 00:03:33 2022	1653170613	1	42	44	40
Sun May 22 00:03:48 2022	1653170628	2	42	44	42
Sun May 22 00:04:24 2022	1653170664	1	43	44	41
Sun May 22 00:04:30 2022	1653170670	1	43	44	41
Sun May 22 00:03:46 2022	1653170626	6	38	44	38
Sun May 22 00:04:30 2022	1653170670	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:03:25 2022	1653170605	3	41	44	40
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:03:24 2022	1653170604	1	42	44	41
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:03:34 2022	1653170614	0	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:00 2022	1653170640	1	43	44	43
Sun May 22 00:04:18 2022	1653170658	1	43	44	42
Sun May 22 00:04:30 2022	1653170670	1	43	44	41
Sun May 22 00:03:33 2022	1653170613	5	39	44	38
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:04:30 2022	1653170670	1	43	44	42
Sun May 22 00:04:11 2022	1653170651	6	38	44	37
Sun May 22 00:03:42 2022	1653170622	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:23 2022	1653170663	1	43	44	42
Sun May 22 00:03:34 2022	1653170614	1	43	44	42
Sun May 22 00:04:00 2022	1653170640	1	43	44	42
Sun May 22 00:04:18 2022	1653170658	1	43	44	43
Sun May 22 00:04:18 2022	1653170658	1	43	44	42
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:17 2022	1653170657	2	42	44	41
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:27 2022	1653170667	3	41	44	41
Sun May 22 00:03:34 2022	1653170614	1	43	44	42
Sun May 22 00:03:47 2022	1653170627	2	42	44	41
Sun May 22 00:03:34 2022	1653170614	1	43	44	42
Sun May 22 00:03:34 2022	1653170614	0	43	44	43
Sun May 22 00:04:18 2022	1653170658	1	43	44	43
Sun May 22 00:03:26 2022	1653170606	1	43	44	43
Sun May 22 00:04:23 2022	1653170663	1	43	44	42
Sun May 22 00:03:45 2022	1653170625	1	43	44	43
Sun May 22 00:04:10 2022	1653170650	2	42	44	42
Sun May 22 00:04:30 2022	1653170670	1	42	44	41
Sun May 22 00:04:24 2022	1653170664	0	43	44	43
Sun May 22 00:04:30 2022	1653170670	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:04:25 2022	1653170665	7	36	44	36
Sun May 22 00:03:35 2022	1653170615	0	43	44	43
Sun May 22 00:04:23 2022	1653170663	1	43	44	43
Sun May 22 00:04:02 2022	1653170642	2	42	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:18 2022	1653170658	1	43	44	42
Sun May 22 00:04:01 2022	1653170641	2	42	44	42
Sun May 22 00:04:26 2022	1653170666	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:25 2022	1653170665	1	43	44	41
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:25 2022	1653170665	1	43	44	42
Sun May 22 00:04:18 2022	1653170658	1	43	44	43
Sun May 22 00:03:45 2022	1653170625	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:03:49 2022	1653170629	4	40	44	40
Sun May 22 00:04:27 2022	1653170667	1	43	44	42
Sun May 22 00:03:26 2022	1653170606	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:27 2022	1653170667	1	43	44	41
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:03:39 2022	1653170619	1	43	44	43
Sun May 22 00:04:26 2022	1653170666	1	43	44	43
Sun May 22 00:03:41 2022	1653170621	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:11 2022	1653170651	4	40	44	40
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:18 2022	1653170658	1	43	44	43
Sun May 22 00:04:19 2022	1653170659	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:11 2022	1653170651	3	41	44	41
Sun May 22 00:04:24 2022	1653170664	1	43	44	43
Sun May 22 00:03:24 2022	1653170604	3	41	44	41
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:18 2022	1653170658	1	43	44	43
Sun May 22 00:03:34 2022	1653170614	0	44	44	43
Sun May 22 00:04:30 2022	1653170670	1	43	44	42
Sun May 22 00:03:54 2022	1653170634	2	42	44	41
Sun May 22 00:03:41 2022	1653170621	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:30 2022	1653170670	1	43	44	43
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:30 2022	1653170670	1	44	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:23 2022	1653170663	0	44	44	43
Sun May 22 00:03:24 2022	1653170604	5	39	44	37
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:03:25 2022	1653170605	5	39	44	39
Sun May 22 00:04:18 2022	1653170658	1	43	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:03:23 2022	1653170603	1	43	44	42
Sun May 22 00:04:30 2022	1653170670	1	44	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	44	44	42
Sun May 22 00:04:30 2022	1653170670	1	43	44	42
Sun May 22 00:03:41 2022	1653170621	1	43	44	42
Sun May 22 00:04:18 2022	1653170658	1	43	44	42
Sun May 22 00:04:27 2022	1653170667	1	43	44	42
Sun May 22 00:03:34 2022	1653170614	0	44	44	43
Sun May 22 00:03:42 2022	1653170622	5	39	44	38
Sun May 22 00:03:54 2022	1653170634	1	43	44	42
Sun May 22 00:04:24 2022	1653170664	1	43	44	42
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:04:27 2022	1653170667	1	43	44	43
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	43
Sun May 22 00:04:10 2022	1653170650	2	42	44	42
Sun May 22 00:04:28 2022	1653170668	1	43	44	43
Sun May 22 00:04:29 2022	1653170669	1	44	44	43
Sun May 22 00:04:24 2022	1653170664	1	44	44	43
Sun May 22 00:04:29 2022	1653170669	1	43	44	42
Sun May 22 00:04:30 2022	1653170670	1	43	44	42
