starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:40:35 2022	1653172835	1	36	37	35
Sun May 22 00:40:34 2022	1653172834	1	36	37	35
Sun May 22 00:41:19 2022	1653172879	1	36	37	35
Sun May 22 00:41:08 2022	1653172868	1	36	37	36
Sun May 22 00:41:09 2022	1653172869	1	36	37	35
Sun May 22 00:40:34 2022	1653172834	1	36	37	35
Sun May 22 00:41:17 2022	1653172877	1	36	37	35
Sun May 22 00:40:46 2022	1653172846	1	36	37	35
Sun May 22 00:41:07 2022	1653172867	1	36	37	35
Sun May 22 00:40:47 2022	1653172847	2	35	37	35
Sun May 22 00:40:41 2022	1653172841	1	36	37	35
Sun May 22 00:40:52 2022	1653172852	1	36	37	35
Sun May 22 00:40:38 2022	1653172838	1	36	37	35
Sun May 22 00:41:01 2022	1653172861	1	36	37	35
Sun May 22 00:40:52 2022	1653172852	1	36	37	31
Sun May 22 00:41:05 2022	1653172865	1	36	37	35
Sun May 22 00:41:13 2022	1653172873	1	36	37	34
Sun May 22 00:40:38 2022	1653172838	1	36	37	36
Sun May 22 00:41:22 2022	1653172882	2	35	37	34
Sun May 22 00:40:52 2022	1653172852	1	36	37	35
Sun May 22 00:41:08 2022	1653172868	1	36	37	35
Sun May 22 00:41:01 2022	1653172861	1	36	37	35
Sun May 22 00:41:09 2022	1653172869	1	36	37	35
Sun May 22 00:40:30 2022	1653172830	1	36	37	35
Sun May 22 00:40:53 2022	1653172853	1	36	37	35
Sun May 22 00:41:09 2022	1653172869	1	36	37	35
Sun May 22 00:40:52 2022	1653172852	1	36	37	27
Sun May 22 00:41:13 2022	1653172873	1	36	37	35
Sun May 22 00:41:06 2022	1653172866	1	36	37	35
Sun May 22 00:40:28 2022	1653172828	1	36	37	35
Sun May 22 00:40:29 2022	1653172829	1	36	37	27
Sun May 22 00:40:58 2022	1653172858	1	36	37	36
Sun May 22 00:41:02 2022	1653172862	1	36	37	36
Sun May 22 00:40:53 2022	1653172853	1	36	37	35
Sun May 22 00:41:18 2022	1653172878	1	36	37	32
Sun May 22 00:40:59 2022	1653172859	1	36	37	36
Sun May 22 00:40:28 2022	1653172828	0	37	37	36
Sun May 22 00:40:53 2022	1653172853	1	36	37	36
Sun May 22 00:41:19 2022	1653172879	2	35	37	33
Sun May 22 00:40:46 2022	1653172846	4	33	37	32
Sun May 22 00:40:47 2022	1653172847	0	37	37	35
Sun May 22 00:40:57 2022	1653172857	1	36	37	35
Sun May 22 00:40:39 2022	1653172839	1	36	37	35
Sun May 22 00:40:52 2022	1653172852	1	36	37	36
Sun May 22 00:40:27 2022	1653172827	1	36	37	15
Sun May 22 00:41:13 2022	1653172873	1	36	37	35
Sun May 22 00:41:05 2022	1653172865	1	36	37	36
Sun May 22 00:40:39 2022	1653172839	1	36	37	35
Sun May 22 00:40:50 2022	1653172850	1	36	37	36
Sun May 22 00:40:45 2022	1653172845	1	36	37	35
Sun May 22 00:40:36 2022	1653172836	1	36	37	35
Sun May 22 00:40:44 2022	1653172844	1	36	37	36
Sun May 22 00:40:58 2022	1653172858	1	36	37	34
Sun May 22 00:41:14 2022	1653172874	1	37	37	36
Sun May 22 00:41:19 2022	1653172879	3	34	37	29
Sun May 22 00:40:34 2022	1653172834	1	36	37	35
Sun May 22 00:40:56 2022	1653172856	1	36	37	35
Sun May 22 00:40:39 2022	1653172839	1	36	37	36
Sun May 22 00:40:33 2022	1653172833	1	36	37	36
Sun May 22 00:41:14 2022	1653172874	1	37	37	36
Sun May 22 00:40:27 2022	1653172827	1	36	37	24
Sun May 22 00:41:07 2022	1653172867	1	36	37	35
Sun May 22 00:40:58 2022	1653172858	1	36	37	36
Sun May 22 00:40:57 2022	1653172857	1	36	37	35
Sun May 22 00:40:49 2022	1653172849	1	37	37	35
Sun May 22 00:40:37 2022	1653172837	1	36	37	35
Sun May 22 00:40:42 2022	1653172842	1	36	37	35
Sun May 22 00:40:37 2022	1653172837	1	36	37	36
Sun May 22 00:40:35 2022	1653172835	1	37	37	36
Sun May 22 00:40:43 2022	1653172843	1	36	37	14
Sun May 22 00:40:53 2022	1653172853	2	36	37	35
Sun May 22 00:40:42 2022	1653172842	1	37	37	36
Sun May 22 00:41:14 2022	1653172874	1	37	37	36
Sun May 22 00:40:50 2022	1653172850	1	37	37	35
Sun May 22 00:41:06 2022	1653172866	1	37	37	36
Sun May 22 00:41:15 2022	1653172875	1	37	37	36
Sun May 22 00:40:39 2022	1653172839	1	36	37	35
Sun May 22 00:40:54 2022	1653172854	1	37	37	36
Sun May 22 00:40:30 2022	1653172830	0	37	37	36
Sun May 22 00:40:28 2022	1653172828	1	36	37	20
Sun May 22 00:41:09 2022	1653172869	1	36	37	36
Sun May 22 00:41:06 2022	1653172866	1	36	37	35
Sun May 22 00:40:42 2022	1653172842	1	36	37	34
Sun May 22 00:40:30 2022	1653172830	1	36	37	36
Sun May 22 00:40:39 2022	1653172839	1	36	37	35
Sun May 22 00:41:12 2022	1653172872	1	36	37	36
Sun May 22 00:41:00 2022	1653172860	1	36	37	35
Sun May 22 00:40:38 2022	1653172838	1	37	37	36
Sun May 22 00:40:33 2022	1653172833	1	37	37	36
Sun May 22 00:40:55 2022	1653172855	1	36	37	35
Sun May 22 00:40:27 2022	1653172827	1	36	37	35
Sun May 22 00:41:21 2022	1653172881	4	33	37	33
Sun May 22 00:41:04 2022	1653172864	1	36	37	36
Sun May 22 00:40:43 2022	1653172843	1	37	37	36
Sun May 22 00:41:05 2022	1653172865	1	37	37	36
Sun May 22 00:41:21 2022	1653172881	1	36	37	33
Sun May 22 00:41:08 2022	1653172868	1	36	37	35
Sun May 22 00:41:00 2022	1653172860	1	37	37	35
Sun May 22 00:41:02 2022	1653172862	1	37	37	35
Sun May 22 00:40:48 2022	1653172848	1	36	37	36
Sun May 22 00:40:48 2022	1653172848	1	36	37	36
Sun May 22 00:41:15 2022	1653172875	1	36	37	36
Sun May 22 00:41:17 2022	1653172877	1	37	37	36
Sun May 22 00:40:47 2022	1653172847	1	37	37	35
Sun May 22 00:40:56 2022	1653172856	1	37	37	36
Sun May 22 00:40:40 2022	1653172840	1	37	37	36
Sun May 22 00:41:10 2022	1653172870	1	37	37	35
Sun May 22 00:40:40 2022	1653172840	1	37	37	35
Sun May 22 00:40:44 2022	1653172844	1	36	37	36
Sun May 22 00:40:29 2022	1653172829	1	36	37	33
Sun May 22 00:40:58 2022	1653172858	1	36	37	35
Sun May 22 00:40:28 2022	1653172828	1	37	37	36
Sun May 22 00:41:13 2022	1653172873	1	37	37	36
Sun May 22 00:41:17 2022	1653172877	1	37	37	36
Sun May 22 00:41:04 2022	1653172864	1	37	37	35
Sun May 22 00:40:30 2022	1653172830	1	37	37	36
Sun May 22 00:41:12 2022	1653172872	1	37	37	36
Sun May 22 00:40:37 2022	1653172837	1	37	37	36
Sun May 22 00:40:35 2022	1653172835	1	37	37	36
Sun May 22 00:40:30 2022	1653172830	1	37	37	36
Sun May 22 00:40:35 2022	1653172835	1	37	37	36
Sun May 22 00:40:49 2022	1653172849	1	37	37	36
Sun May 22 00:40:53 2022	1653172853	1	37	37	36
Sun May 22 00:41:14 2022	1653172874	1	37	37	36
Sun May 22 00:40:27 2022	1653172827	1	36	37	35
Sun May 22 00:40:50 2022	1653172850	1	36	37	35
Sun May 22 00:41:21 2022	1653172881	1	36	37	27
Sun May 22 00:41:13 2022	1653172873	1	37	37	35
Sun May 22 00:40:29 2022	1653172829	1	37	37	20
Sun May 22 00:41:01 2022	1653172861	1	37	37	35
Sun May 22 00:40:51 2022	1653172851	0	37	37	36
Sun May 22 00:40:28 2022	1653172828	1	37	37	30
Sun May 22 00:40:30 2022	1653172830	1	37	37	36
Sun May 22 00:40:41 2022	1653172841	1	37	37	36
Sun May 22 00:41:14 2022	1653172874	1	36	37	36
Sun May 22 00:41:12 2022	1653172872	1	37	37	36
Sun May 22 00:41:17 2022	1653172877	1	37	37	35
Sun May 22 00:40:43 2022	1653172843	1	37	37	36
Sun May 22 00:40:43 2022	1653172843	1	37	37	35
Sun May 22 00:41:09 2022	1653172869	1	36	37	35
Sun May 22 00:40:57 2022	1653172857	1	37	37	36
Sun May 22 00:41:13 2022	1653172873	1	37	37	36
Sun May 22 00:41:09 2022	1653172869	1	36	37	36
Sun May 22 00:41:08 2022	1653172868	1	37	37	36
Sun May 22 00:41:06 2022	1653172866	1	37	37	36
Sun May 22 00:41:19 2022	1653172879	1	37	37	36
Sun May 22 00:40:55 2022	1653172855	1	37	37	35
Sun May 22 00:40:45 2022	1653172845	1	37	37	36
Sun May 22 00:41:21 2022	1653172881	1	37	37	36
Sun May 22 00:40:30 2022	1653172830	1	37	37	36
Sun May 22 00:41:15 2022	1653172875	1	37	37	36
Sun May 22 00:41:04 2022	1653172864	1	37	37	36
Sun May 22 00:40:55 2022	1653172855	0	37	37	36
Sun May 22 00:41:03 2022	1653172863	1	37	37	36
Sun May 22 00:40:47 2022	1653172847	1	37	37	36
Sun May 22 00:40:30 2022	1653172830	1	37	37	36
Sun May 22 00:41:16 2022	1653172876	1	37	37	35
Sun May 22 00:40:34 2022	1653172834	1	37	37	36
Sun May 22 00:41:05 2022	1653172865	1	37	37	36
Sun May 22 00:40:47 2022	1653172847	7	30	37	30
Sun May 22 00:40:45 2022	1653172845	1	37	37	35
Sun May 22 00:40:50 2022	1653172850	1	36	38	36
Sun May 22 00:40:47 2022	1653172847	1	37	38	36
Sun May 22 00:40:41 2022	1653172841	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:44 2022	1653172844	1	37	38	35
Sun May 22 00:41:05 2022	1653172865	1	37	38	36
Sun May 22 00:41:09 2022	1653172869	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:41:09 2022	1653172869	1	37	38	36
Sun May 22 00:40:51 2022	1653172851	1	37	38	36
Sun May 22 00:40:55 2022	1653172855	1	37	38	35
Sun May 22 00:40:52 2022	1653172852	1	37	38	36
Sun May 22 00:40:35 2022	1653172835	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:44 2022	1653172844	1	37	38	35
Sun May 22 00:40:35 2022	1653172835	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:27 2022	1653172827	1	37	38	14
Sun May 22 00:40:34 2022	1653172834	1	37	38	36
Sun May 22 00:41:07 2022	1653172867	1	37	38	35
Sun May 22 00:40:53 2022	1653172853	1	37	38	36
Sun May 22 00:40:39 2022	1653172839	1	37	38	36
Sun May 22 00:40:36 2022	1653172836	1	37	38	36
Sun May 22 00:40:49 2022	1653172849	1	37	38	36
Sun May 22 00:41:17 2022	1653172877	1	37	38	36
Sun May 22 00:40:56 2022	1653172856	1	37	38	36
Sun May 22 00:40:44 2022	1653172844	1	37	38	36
Sun May 22 00:40:38 2022	1653172838	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:38 2022	1653172838	1	37	38	36
Sun May 22 00:40:28 2022	1653172828	1	37	38	36
Sun May 22 00:40:55 2022	1653172855	1	37	38	36
Sun May 22 00:41:04 2022	1653172864	1	37	38	37
Sun May 22 00:40:42 2022	1653172842	1	37	38	36
Sun May 22 00:40:36 2022	1653172836	1	37	38	36
Sun May 22 00:40:46 2022	1653172846	1	37	38	36
Sun May 22 00:41:05 2022	1653172865	1	37	38	36
Sun May 22 00:40:38 2022	1653172838	1	37	38	36
Sun May 22 00:41:15 2022	1653172875	1	37	38	36
Sun May 22 00:40:52 2022	1653172852	1	37	38	36
Sun May 22 00:40:32 2022	1653172832	1	37	38	36
Sun May 22 00:40:50 2022	1653172850	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:36 2022	1653172836	1	37	38	36
Sun May 22 00:40:45 2022	1653172845	1	37	38	36
Sun May 22 00:40:28 2022	1653172828	1	37	38	25
Sun May 22 00:40:53 2022	1653172853	1	37	38	36
Sun May 22 00:40:31 2022	1653172831	1	37	38	36
Sun May 22 00:40:51 2022	1653172851	1	37	38	37
Sun May 22 00:41:09 2022	1653172869	1	37	38	36
Sun May 22 00:41:03 2022	1653172863	1	37	38	36
Sun May 22 00:40:37 2022	1653172837	1	37	38	36
Sun May 22 00:40:31 2022	1653172831	0	37	38	36
Sun May 22 00:40:36 2022	1653172836	1	37	38	35
Sun May 22 00:41:05 2022	1653172865	1	37	38	36
Sun May 22 00:40:35 2022	1653172835	1	37	38	36
Sun May 22 00:40:39 2022	1653172839	1	37	38	36
Sun May 22 00:40:59 2022	1653172859	1	37	38	36
Sun May 22 00:41:13 2022	1653172873	1	37	38	36
Sun May 22 00:40:49 2022	1653172849	1	37	38	36
Sun May 22 00:41:22 2022	1653172882	1	37	38	35
Sun May 22 00:40:33 2022	1653172833	1	37	38	36
Sun May 22 00:41:10 2022	1653172870	1	37	38	35
Sun May 22 00:41:00 2022	1653172860	1	37	38	36
Sun May 22 00:41:10 2022	1653172870	1	37	38	36
Sun May 22 00:41:06 2022	1653172866	1	37	38	35
Sun May 22 00:41:14 2022	1653172874	1	37	38	36
Sun May 22 00:40:57 2022	1653172857	1	37	38	36
Sun May 22 00:40:34 2022	1653172834	1	37	38	36
Sun May 22 00:41:09 2022	1653172869	1	37	38	35
Sun May 22 00:41:13 2022	1653172873	1	37	38	36
Sun May 22 00:41:04 2022	1653172864	1	37	38	36
Sun May 22 00:41:21 2022	1653172881	6	31	38	31
Sun May 22 00:40:48 2022	1653172848	1	37	38	35
Sun May 22 00:41:08 2022	1653172868	1	37	38	36
Sun May 22 00:40:37 2022	1653172837	1	37	38	33
Sun May 22 00:41:07 2022	1653172867	1	37	38	36
Sun May 22 00:40:45 2022	1653172845	1	37	38	37
Sun May 22 00:40:50 2022	1653172850	1	37	38	36
Sun May 22 00:41:06 2022	1653172866	1	37	38	36
Sun May 22 00:40:50 2022	1653172850	1	37	38	36
Sun May 22 00:40:32 2022	1653172832	1	37	38	36
Sun May 22 00:40:49 2022	1653172849	1	37	38	36
Sun May 22 00:41:01 2022	1653172861	1	37	38	36
Sun May 22 00:40:40 2022	1653172840	1	37	38	37
Sun May 22 00:40:28 2022	1653172828	1	37	38	36
Sun May 22 00:40:39 2022	1653172839	1	37	38	36
Sun May 22 00:40:55 2022	1653172855	1	37	38	37
Sun May 22 00:40:30 2022	1653172830	1	37	38	37
Sun May 22 00:40:54 2022	1653172854	1	37	38	36
Sun May 22 00:40:32 2022	1653172832	1	37	38	36
Sun May 22 00:41:14 2022	1653172874	1	37	38	37
Sun May 22 00:40:55 2022	1653172855	1	37	38	36
Sun May 22 00:40:31 2022	1653172831	1	37	38	37
Sun May 22 00:41:12 2022	1653172872	1	37	38	36
Sun May 22 00:40:43 2022	1653172843	1	37	38	36
Sun May 22 00:41:21 2022	1653172881	1	37	38	36
Sun May 22 00:41:14 2022	1653172874	1	37	38	37
Sun May 22 00:40:36 2022	1653172836	1	37	38	37
Sun May 22 00:40:32 2022	1653172832	1	37	38	36
Sun May 22 00:41:03 2022	1653172863	1	37	38	36
Sun May 22 00:40:56 2022	1653172856	1	37	38	37
Sun May 22 00:40:31 2022	1653172831	1	37	38	37
Sun May 22 00:40:31 2022	1653172831	1	37	38	36
Sun May 22 00:40:51 2022	1653172851	1	37	38	36
Sun May 22 00:41:16 2022	1653172876	1	37	38	37
Sun May 22 00:40:58 2022	1653172858	1	37	38	36
Sun May 22 00:41:07 2022	1653172867	1	37	38	36
Sun May 22 00:41:05 2022	1653172865	1	37	38	36
Sun May 22 00:41:04 2022	1653172864	1	37	38	37
Sun May 22 00:41:12 2022	1653172872	1	37	38	36
Sun May 22 00:40:41 2022	1653172841	1	37	38	35
Sun May 22 00:41:01 2022	1653172861	1	37	38	37
Sun May 22 00:41:16 2022	1653172876	2	36	38	35
Sun May 22 00:41:15 2022	1653172875	1	37	38	37
Sun May 22 00:41:15 2022	1653172875	1	37	38	36
Sun May 22 00:40:39 2022	1653172839	1	37	38	37
Sun May 22 00:40:57 2022	1653172857	1	37	38	37
Sun May 22 00:40:37 2022	1653172837	1	37	38	37
Sun May 22 00:41:03 2022	1653172863	1	37	38	37
Sun May 22 00:41:16 2022	1653172876	1	37	38	36
Sun May 22 00:40:54 2022	1653172854	1	37	38	36
Sun May 22 00:40:51 2022	1653172851	1	37	38	37
Sun May 22 00:40:43 2022	1653172843	1	37	38	37
Sun May 22 00:41:13 2022	1653172873	1	37	38	36
Sun May 22 00:41:10 2022	1653172870	1	37	38	37
Sun May 22 00:40:38 2022	1653172838	1	37	38	37
Sun May 22 00:40:40 2022	1653172840	1	37	38	36
Sun May 22 00:40:43 2022	1653172843	1	37	38	37
Sun May 22 00:40:57 2022	1653172857	1	37	38	36
Sun May 22 00:41:05 2022	1653172865	1	38	38	36
Sun May 22 00:40:38 2022	1653172838	1	37	38	37
Sun May 22 00:41:09 2022	1653172869	1	38	38	37
Sun May 22 00:41:11 2022	1653172871	1	37	38	37
Sun May 22 00:40:32 2022	1653172832	1	37	38	36
Sun May 22 00:41:12 2022	1653172872	1	38	38	36
Sun May 22 00:41:04 2022	1653172864	1	37	38	36
Sun May 22 00:40:28 2022	1653172828	1	37	38	37
Sun May 22 00:41:20 2022	1653172880	1	37	38	37
Sun May 22 00:41:17 2022	1653172877	1	37	38	36
Sun May 22 00:40:29 2022	1653172829	1	37	38	36
Sun May 22 00:41:02 2022	1653172862	1	37	38	36
Sun May 22 00:40:58 2022	1653172858	1	37	38	37
Sun May 22 00:40:33 2022	1653172833	1	38	38	36
Sun May 22 00:40:34 2022	1653172834	1	38	38	37
Sun May 22 00:40:57 2022	1653172857	1	37	38	35
Sun May 22 00:40:31 2022	1653172831	1	37	38	36
Sun May 22 00:40:39 2022	1653172839	0	38	38	37
Sun May 22 00:40:42 2022	1653172842	1	38	38	37
Sun May 22 00:41:15 2022	1653172875	1	37	38	36
Sun May 22 00:40:35 2022	1653172835	1	37	38	36
Sun May 22 00:40:46 2022	1653172846	0	38	38	23
Sun May 22 00:41:15 2022	1653172875	0	38	38	37
Sun May 22 00:40:40 2022	1653172840	1	38	38	37
Sun May 22 00:40:46 2022	1653172846	3	35	38	35
Sun May 22 00:40:40 2022	1653172840	1	38	38	37
Sun May 22 00:40:38 2022	1653172838	1	37	38	36
Sun May 22 00:40:32 2022	1653172832	1	37	38	37
Sun May 22 00:40:55 2022	1653172855	1	37	38	37
Sun May 22 00:40:36 2022	1653172836	1	37	38	37
Sun May 22 00:41:02 2022	1653172862	0	38	38	36
Sun May 22 00:40:51 2022	1653172851	1	38	38	37
Sun May 22 00:41:03 2022	1653172863	1	37	38	36
Sun May 22 00:41:04 2022	1653172864	1	37	38	36
Sun May 22 00:40:35 2022	1653172835	1	38	38	36
Sun May 22 00:41:20 2022	1653172880	0	38	38	36
Sun May 22 00:40:44 2022	1653172844	1	38	38	37
Sun May 22 00:41:21 2022	1653172881	1	38	38	37
Sun May 22 00:41:03 2022	1653172863	1	37	38	37
Sun May 22 00:41:03 2022	1653172863	1	37	38	36
Sun May 22 00:40:30 2022	1653172830	1	38	38	36
Sun May 22 00:40:49 2022	1653172849	1	38	38	37
Sun May 22 00:41:12 2022	1653172872	1	37	38	37
Sun May 22 00:40:36 2022	1653172836	0	38	38	37
Sun May 22 00:40:44 2022	1653172844	1	38	38	37
Sun May 22 00:41:16 2022	1653172876	1	38	38	37
Sun May 22 00:40:50 2022	1653172850	1	37	38	37
Sun May 22 00:41:18 2022	1653172878	1	37	38	37
Sun May 22 00:40:31 2022	1653172831	0	38	38	37
Sun May 22 00:41:17 2022	1653172877	1	38	38	36
Sun May 22 00:41:10 2022	1653172870	1	38	38	37
Sun May 22 00:41:07 2022	1653172867	1	37	38	37
Sun May 22 00:41:18 2022	1653172878	1	38	38	37
Sun May 22 00:40:31 2022	1653172831	1	38	38	37
Sun May 22 00:40:45 2022	1653172845	1	38	38	37
Sun May 22 00:40:58 2022	1653172858	1	38	38	36
Sun May 22 00:40:36 2022	1653172836	1	37	38	36
Sun May 22 00:40:53 2022	1653172853	1	38	38	37
Sun May 22 00:40:39 2022	1653172839	1	38	38	36
Sun May 22 00:41:04 2022	1653172864	1	38	38	37
Sun May 22 00:40:59 2022	1653172859	1	37	38	37
Sun May 22 00:40:54 2022	1653172854	1	37	38	37
Sun May 22 00:40:59 2022	1653172859	1	38	38	37
Sun May 22 00:40:47 2022	1653172847	1	38	38	37
Sun May 22 00:40:28 2022	1653172828	1	38	38	34
Sun May 22 00:40:31 2022	1653172831	1	38	38	37
Sun May 22 00:41:05 2022	1653172865	1	38	38	37
Sun May 22 00:40:29 2022	1653172829	0	38	38	37
Sun May 22 00:40:56 2022	1653172856	1	37	38	37
Sun May 22 00:40:47 2022	1653172847	1	37	38	36
Sun May 22 00:41:15 2022	1653172875	1	38	38	37
Sun May 22 00:40:28 2022	1653172828	1	38	38	37
Sun May 22 00:40:53 2022	1653172853	1	38	38	37
Sun May 22 00:40:57 2022	1653172857	1	38	38	37
Sun May 22 00:40:46 2022	1653172846	4	34	38	22
Sun May 22 00:41:07 2022	1653172867	2	36	38	35
Sun May 22 00:41:16 2022	1653172876	1	38	38	37
Sun May 22 00:40:40 2022	1653172840	1	38	38	36
Sun May 22 00:41:16 2022	1653172876	1	38	38	37
Sun May 22 00:40:57 2022	1653172857	0	38	38	36
Sun May 22 00:41:18 2022	1653172878	1	37	38	36
