starttime	seconds	ctime	dtime	ttime	wait
Sun May 22 00:28:11 2022	1653172091	1	50	50	49
Sun May 22 00:28:34 2022	1653172114	1	50	50	49
Sun May 22 00:27:53 2022	1653172073	1	49	50	49
Sun May 22 00:28:20 2022	1653172100	1	50	50	48
Sun May 22 00:28:13 2022	1653172093	1	50	50	48
Sun May 22 00:27:55 2022	1653172075	1	50	50	49
Sun May 22 00:28:21 2022	1653172101	1	49	50	48
Sun May 22 00:28:22 2022	1653172102	1	50	50	48
Sun May 22 00:28:27 2022	1653172107	1	49	50	49
Sun May 22 00:27:47 2022	1653172067	1	49	50	49
Sun May 22 00:28:10 2022	1653172090	1	49	50	48
Sun May 22 00:28:34 2022	1653172114	1	50	50	49
Sun May 22 00:28:30 2022	1653172110	1	50	50	49
Sun May 22 00:28:35 2022	1653172115	1	50	50	49
Sun May 22 00:27:54 2022	1653172074	1	50	50	49
Sun May 22 00:28:32 2022	1653172112	1	50	50	49
Sun May 22 00:28:38 2022	1653172118	1	50	50	49
Sun May 22 00:27:50 2022	1653172070	1	49	50	48
Sun May 22 00:28:19 2022	1653172099	1	50	50	49
Sun May 22 00:28:25 2022	1653172105	1	50	50	33
Sun May 22 00:28:22 2022	1653172102	1	50	50	48
Sun May 22 00:28:35 2022	1653172115	1	50	50	49
Sun May 22 00:28:41 2022	1653172121	1	50	50	49
Sun May 22 00:27:54 2022	1653172074	0	50	50	49
Sun May 22 00:28:12 2022	1653172092	1	50	50	49
